age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,y
55.0,7.0,1,1.0,0,0.0560797841639709,1,0,1.0,17,4,0.0268123138033763,1,0.1743119266055046,0
50.0,5.0,1,1.0,0,0.0350599320814485,1,1,1.0,24,7,0.0476663356504468,1,0.0,0
,3.0,0,,0,0.0554354975101005,1,0,1.0,18,5,0.0393909301555776,1,0.0,0
34.0,8.0,1,,0,0.0630864015248117,0,0,1.0,30,4,0.038728897715988,1,0.0,0
40.0,3.0,1,1.0,0,0.0444692017556811,1,1,,29,5,0.0797749089705395,3,0.0,0
61.0,10.0,1,1.0,0,0.0836230386169313,0,0,1.0,6,10,0.0698444223766964,1,0.0,1
53.0,5.0,1,1.0,0,0.1054214037395471,1,0,,15,5,0.0615690168818272,6,0.0,0
57.0,5.0,1,1.0,0,0.0444692017556811,0,0,,13,5,0.0132406487917907,1,0.0,0
28.0,3.0,1,1.0,0,0.1020120535294828,0,0,1.0,30,4,0.0552797087057265,1,0.0,0
25.0,7.0,1,1.0,0,0.0477174803022778,1,0,1.0,30,7,0.0191989407480966,12,0.0,0
38.0,3.0,1,1.0,0,0.0467644729600945,1,1,,20,5,0.0556107249255213,1,0.0,0
27.0,1.0,0,1.0,0,0.0479456651588569,1,0,,23,5,0.0244952002648129,10,0.0,0
45.0,3.0,1,1.0,0,0.0555697238963235,1,0,,15,5,0.1042701092353525,5,0.0,0
31.0,1.0,0,1.0,0,0.05076441926954,0,1,1.0,2,2,0.0354187355180403,1,0.0,0
39.0,3.0,1,0.0,0,0.0743479953289217,1,0,,6,5,0.0509764978483945,1,0.0,0
42.0,5.0,1,1.0,0,0.0444692017556811,0,0,1.0,29,8,0.025819265143992,12,0.0,0
46.0,2.0,1,2.0,0,0.0508718003785184,1,0,,20,5,0.0410460112545514,6,0.0,0
36.0,1.0,1,1.0,0,0.0450329525778177,1,0,,8,5,0.0324395895398874,4,0.0,0
30.0,2.0,0,2.0,0,0.0548717466879639,1,0,,16,6,0.0397219463753723,2,0.0,0
32.0,3.0,1,1.0,0,0.0445900055032818,1,0,1.0,17,4,0.109235352532274,2,0.0,0
52.0,5.0,1,2.0,0,0.0787908887129031,0,0,1.0,28,1,0.04303210857332,5,0.235091743119266,1
31.0,2.0,1,2.0,0,0.0766164212560905,0,0,1.0,27,4,0.0708374710360807,1,0.0,0
60.0,2.0,1,0.0,0,0.1101730178118414,0,0,,9,6,0.1022840119165839,1,0.0,0
35.0,3.0,0,1.0,0,0.049516113877666,1,1,,6,5,0.0671962926183383,3,0.0,0
38.0,2.0,1,2.0,0,0.0496906081797559,1,0,,6,5,0.0854021847070506,1,0.0,0
46.0,2.0,1,2.0,0,0.0462678353310693,0,0,1.0,19,8,0.04303210857332,2,0.0,0
45.0,6.0,1,2.0,0,0.0615562207218695,1,1,,11,6,0.0638861304203906,3,0.0,0
59.0,1.0,1,1.0,0,0.0444692017556811,1,0,1.0,12,5,0.0695134061569016,3,0.0,0
34.0,2.0,1,2.0,0,0.0832874726513738,1,1,1.0,30,7,0.3843098311817279,7,0.0,0
33.0,5.0,1,1.0,0,0.0444692017556811,1,0,1.0,7,5,0.0572658060244952,2,0.0,0
46.0,2.0,0,1.0,0,0.0484288801492597,1,0,,23,5,0.0453492221118834,6,0.0,0
48.0,7.0,1,1.0,0,0.0483886122333928,1,1,1.0,29,7,0.0529625951671631,6,0.0,0
31.0,1.0,0,1.0,0,0.0456101260385766,0,0,1.0,16,7,0.0486593843098311,1,0.0,0
32.0,5.0,1,1.0,0,0.0445228923101703,0,0,1.0,4,2,0.0466732869910625,2,0.2993119266055046,0
35.0,3.0,1,0.0,0,0.0365901128843908,1,0,,26,5,0.0354187355180403,1,0.0,0
36.0,3.0,0,0.0,0,0.0493953101300653,0,0,1.0,2,2,0.070506454816286,1,0.2545871559633027,0
52.0,2.0,1,2.0,0,0.0280398920819854,1,0,1.0,7,5,0.0824230387288977,4,0.0,0
45.0,2.0,1,2.0,0,0.0573415121944671,0,0,,18,6,0.0231711353856338,1,0.0,0
34.0,2.0,1,2.0,0,0.0444692017556811,0,0,1.0,20,8,0.0857332009268454,2,0.0,0
25.0,3.0,1,0.0,1,0.0365632676071462,1,0,,3,6,0.0758027143330023,1,0.0,0
26.0,2.0,0,2.0,0,0.0443618206467027,0,0,1.0,13,8,0.1317444554783184,2,0.0,0
57.0,2.0,1,,0,0.0444692017556811,0,0,1.0,30,9,0.1923204237007613,1,0.0,0
48.0,2.0,1,0.0,0,0.0477845934953893,1,1,,14,5,0.0466732869910625,1,0.0,0
48.0,5.0,1,,0,0.1188708876390921,0,0,,16,6,0.046011254551473,5,0.0,0
32.0,3.0,1,0.0,0,0.0530865357511979,0,1,1.0,8,7,0.1721284342932803,1,0.0,0
58.0,10.0,1,1.0,0,0.0446168507805264,0,0,1.0,11,8,0.0880503144654088,1,0.0,0
57.0,2.0,1,0.0,0,0.0414356854270412,1,0,,4,6,0.0887123469049983,1,0.0,0
31.0,6.0,1,2.0,0,0.1141461188440423,0,0,1.0,20,11,0.0605759682224429,2,0.0,0
33.0,3.0,0,1.0,0,0.040173957396545,0,0,1.0,18,5,0.0873882820258192,2,0.0,0
53.0,6.0,1,2.0,0,0.0751936215621266,1,1,1.0,17,11,0.0592519033432638,1,0.0,0
36.0,7.0,1,1.0,0,0.0542006147568489,1,0,1.0,27,2,0.0393909301555776,3,0.1146788990825688,0
32.0,5.0,0,2.0,0,0.0539321619844028,1,0,1.0,20,4,0.0052962595167163,4,0.0,0
45.0,3.0,1,1.0,0,0.0548851693265862,1,0,1.0,6,2,0.0754716981132075,4,0.2912844036697247,0
35.0,0.0,1,2.0,0,0.0554220748714782,1,0,1.0,19,11,0.17974180734856,7,0.0,0
41.0,1.0,1,1.0,0,0.0467644729600945,0,0,1.0,21,7,0.0221780867262495,9,0.0,0
54.0,1.0,1,1.0,0,0.055368384316989,0,0,1.0,31,7,0.0360807679576299,6,0.0,0
49.0,1.0,1,1.0,0,0.0555160333418343,0,0,1.0,8,8,0.2568685865607414,4,0.0,1
28.0,5.0,0,1.0,0,0.0639722956738835,1,0,1.0,12,5,0.0801059251903343,1,0.3944954128440367,0
,3.0,0,,0,0.0502543590018925,1,0,,3,6,0.034425686858656,12,0.0,0
30.0,7.0,0,1.0,0,0.0580126441255822,1,0,1.0,29,1,0.0824230387288977,1,0.0,0
32.0,4.0,1,0.0,0,0.048308076401659,1,0,1.0,6,8,0.0566037735849056,1,0.0,0
53.0,6.0,1,2.0,0,0.3447336277365404,1,0,,15,5,0.0337636544190665,1,0.0,0
42.0,3.0,1,0.0,0,0.0728043918873572,1,0,1.0,7,5,0.0271433300231711,2,0.0,0
48.0,3.0,1,0.0,0,0.1164950806029449,1,0,,21,5,0.0807679576299238,3,0.0,0
33.0,5.0,1,1.0,0,0.0468986993463175,1,1,0.0,28,7,0.0863952333664349,2,0.0,0
31.0,3.0,1,1.0,0,0.0384021690984013,1,0,,26,5,0.058920887123469,5,0.0,0
56.0,0.0,1,0.0,0,0.0682272721171527,0,0,1.0,5,2,0.3018867924528302,3,0.0,0
58.0,10.0,1,0.0,0,0.0444692017556811,0,0,1.0,4,8,0.1661701423369745,1,0.0,0
37.0,7.0,0,1.0,0,0.0404961007234802,1,0,1.0,20,4,0.0254882489241972,1,0.0,0
59.0,2.0,1,0.0,0,0.0761197836270654,1,0,1.0,17,4,0.008606421714664,1,0.0,0
50.0,2.0,0,2.0,0,0.0605763681024415,0,0,1.0,14,8,0.2979145978152929,3,0.0,1
39.0,9.0,0,0.0,0,0.0459322693655118,1,0,,6,5,0.2300562727573651,3,0.0,0
30.0,5.0,1,1.0,0,0.0527375471470181,1,0,1.0,6,5,0.0049652432969215,1,0.0,0
47.0,1.0,1,1.0,0,0.1103206668366867,1,0,,14,5,0.1274412446209864,1,0.0,0
44.0,4.0,1,1.0,0,0.0486704876444611,0,0,1.0,6,8,0.0685203574975173,4,0.0,0
38.0,3.0,1,0.0,0,0.0483617669561482,1,0,1.0,16,4,0.0923535253227408,1,0.0,0
50.0,2.0,1,2.0,0,0.0611132736473335,0,0,1.0,12,8,0.1555776233035418,2,0.0,0
27.0,7.0,0,2.0,0,0.0937571307767681,1,0,1.0,15,5,0.0506454816285998,2,0.4036697247706422,0
,10.0,1,1.0,0,0.0447242318895048,0,0,1.0,5,11,0.1671631909963588,2,0.0,0
46.0,3.0,1,0.0,0,0.04638863907867,1,0,,7,5,0.0910294604435617,1,0.0,0
56.0,10.0,1,1.0,0,0.0473148011436088,0,1,0.0,17,7,0.0076133730552797,1,0.0,0
36.0,2.0,1,2.0,0,0.0445900055032818,0,0,1.0,11,8,0.1264481959616021,4,0.0,1
33.0,3.0,1,0.0,0,0.0857303928806324,0,0,1.0,18,11,0.2234359483614697,1,0.0,0
40.0,2.0,1,2.0,0,0.0677440571267499,1,0,,2,6,0.054617676266137,1,0.0,0
52.0,2.0,1,2.0,0,0.0521872189635038,0,0,,3,6,0.1029460443561734,1,0.0,0
51.0,3.0,1,1.0,0,0.0497979892887343,1,0,1.0,20,8,0.0956636875206885,2,0.0,0
33.0,3.0,1,1.0,0,0.0530596904739533,1,0,1.0,3,2,0.1439920556107249,3,0.0,0
54.0,1.0,1,1.0,0,0.0465899786580045,1,0,,19,5,0.0642171466401853,1,0.0,0
44.0,2.0,1,1.0,0,0.0845223554046254,1,0,,15,5,0.2535584243627938,2,0.0,0
50.0,6.0,1,1.0,0,0.0580394894028268,1,0,0.0,30,7,0.1112214498510427,2,0.0,0
45.0,3.0,0,1.0,0,0.0444692017556811,1,0,1.0,26,4,0.4859318106587222,1,0.2213302752293578,1
36.0,2.0,1,2.0,0,0.0596770513147474,1,0,1.0,4,8,0.0956636875206885,1,0.2087155963302752,1
42.0,5.0,1,1.0,0,0.1108441497429564,1,0,1.0,2,3,0.1016219794769943,2,0.0,1
37.0,5.0,1,1.0,0,0.054026120454759,1,0,1.0,18,11,0.0950016550810989,2,0.0,0
28.0,1.0,0,1.0,0,0.0387377350639588,1,1,,21,5,0.3181065872227739,2,0.0,0
56.0,7.0,1,1.0,0,0.0732741842391377,0,1,,9,6,0.1952995696789142,1,0.0,0
59.0,7.0,1,1.0,0,0.0457040845089327,1,0,1.0,12,5,0.0446871896722939,2,0.4025229357798165,0
32.0,0.0,1,1.0,0,0.0446034281419041,1,0,,6,5,0.1645150612380006,4,0.0,0
57.0,10.0,1,0.0,0,0.0610864283700889,1,0,1.0,15,7,0.0893743793445878,1,0.0,0
49.0,7.0,0,1.0,0,0.0576368102441577,1,0,0.0,21,11,0.0019860973187686,3,0.0,0
56.0,6.0,1,,0,0.0521872189635038,0,0,,20,6,0.0046342270771267,2,0.0,0
48.0,7.0,1,,0,0.0435296170521201,0,0,1.0,14,5,0.07911287653095,1,0.0,0
27.0,8.0,0,2.0,0,0.0945759117327284,1,0,1.0,22,5,0.0642171466401853,1,0.1135321100917431,1
31.0,2.0,0,2.0,0,0.0521737963248815,1,0,1.0,16,7,0.1343925852366766,2,0.0,0
28.0,3.0,0,1.0,0,0.04504637521644,0,0,,19,5,0.0615690168818272,1,0.0,0
36.0,2.0,1,2.0,0,0.0502140910860256,0,0,,28,5,0.038728897715988,1,0.0,0
58.0,9.0,1,0.0,0,0.0444692017556811,1,0,0.0,9,7,0.0476663356504468,1,0.0,0
46.0,7.0,1,1.0,0,0.0444692017556811,1,1,1.0,20,4,0.0777888116517709,2,0.2981651376146789,0
32.0,2.0,0,2.0,0,0.0508315324626515,1,0,1.0,7,8,0.0284673949023502,3,0.0,0
39.0,1.0,1,1.0,0,0.0372209768996389,0,0,,6,6,0.0082754054948692,1,0.0,0
35.0,4.0,1,2.0,0,0.0519858793841693,1,0,1.0,2,4,0.0178748758689175,1,0.1571100917431192,0
31.0,2.0,1,2.0,0,0.0488315593079287,1,0,1.0,18,7,0.3757034094670639,2,0.0,1
29.0,2.0,0,2.0,0,0.0503348948336263,0,0,1.0,5,8,0.1655081098973849,1,0.1066513761467889,1
48.0,3.0,1,0.0,0,0.0521737963248815,0,0,1.0,5,8,0.1138695796094008,1,0.0,0
60.0,10.0,1,0.0,0,0.0444692017556811,0,0,0.0,30,7,0.041708043694141,3,0.0,0
,10.0,1,1.0,0,0.0570193688675319,0,0,1.0,26,1,0.0317775571002979,1,0.1204128440366972,0
30.0,1.0,1,1.0,0,0.053851626152669,1,0,,29,5,0.1787487586891757,1,0.0,0
52.0,7.0,0,0.0,0,0.0444692017556811,0,0,,19,5,0.058920887123469,11,0.0,0
,3.0,1,1.0,0,0.041516221258775,1,0,1.0,2,4,0.0284673949023502,1,0.0,0
29.0,1.0,1,1.0,0,0.1977154669064844,1,0,,28,5,0.0887123469049983,2,0.0,0
33.0,9.0,1,0.0,0,0.0473148011436088,1,0,1.0,11,7,0.0847401522674611,2,0.0,0
34.0,3.0,1,1.0,0,0.0453685185433752,1,1,,8,5,0.2211188348229063,3,0.0,0
45.0,7.0,1,1.0,0,0.0444692017556811,0,0,1.0,29,10,0.0860642171466401,1,0.0,1
31.0,3.0,1,1.0,0,0.0444692017556811,0,1,0.0,15,7,0.0897053955643826,2,0.0,0
45.0,5.0,1,1.0,0,0.0669252761707896,0,0,1.0,23,10,0.0238331678252234,1,0.0,0
27.0,1.0,1,1.0,0,0.028335190131676,1,0,,4,6,0.2466070837471036,2,0.0,0
30.0,2.0,0,2.0,0,0.1010187782714326,0,0,1.0,25,8,0.0456802383316782,4,0.0,0
45.0,3.0,1,0.0,0,0.0444692017556811,0,0,1.0,26,8,0.1489572989076464,2,0.0,0
57.0,3.0,1,1.0,0,0.0648850351002,1,1,1.0,18,5,0.0324395895398874,2,0.2052752293577981,0
34.0,2.0,1,2.0,0,0.0620528583508946,0,0,0.0,30,1,0.171135385633896,3,0.1823394495412844,0
40.0,7.0,1,1.0,0,0.0444692017556811,1,1,1.0,17,11,0.0175438596491228,1,0.0,0
39.0,2.0,1,2.0,0,0.0498248345659789,0,0,1.0,9,4,0.1655081098973849,1,0.0,0
46.0,5.0,1,2.0,0,0.0499053703977127,0,0,1.0,11,8,0.0443561734524991,3,0.0,0
55.0,2.0,1,2.0,0,0.1754204641548435,1,0,1.0,5,6,0.0327706057596822,2,0.110091743119266,1
25.0,2.0,0,2.0,0,0.0781063341431658,0,0,1.0,17,2,0.1592188017212843,1,0.0,1
34.0,2.0,1,2.0,0,0.0538247808754244,0,0,1.0,5,8,0.0536246276067527,1,0.0,0
37.0,3.0,1,0.0,0,0.0498785251204681,1,0,1.0,8,5,0.1039390930155577,2,0.3887614678899082,0
64.0,10.0,1,2.0,0,0.0564153501295284,0,0,1.0,3,7,0.1744455478318437,3,0.0,0
45.0,5.0,1,1.0,0,0.0553281164011221,1,0,1.0,13,5,0.0499834491890102,2,0.4174311926605504,0
57.0,9.0,1,1.0,0,0.0465899786580045,1,0,0.0,10,7,0.0228401191658391,1,0.0,0
,8.0,0,,0,0.0463081032469362,1,0,,12,5,0.0642171466401853,3,0.0,0
58.0,9.0,1,1.0,0,0.0807774392290036,0,0,0.0,14,8,0.0440251572327044,1,0.0,0
41.0,3.0,0,1.0,0,0.0454758996523536,1,0,,1,7,0.1572327044025157,9,0.0,1
41.0,2.0,1,,0,0.0774486248506731,1,0,,9,5,0.0930155577623303,1,0.0,0
58.0,2.0,1,2.0,0,0.0517308492503456,1,0,1.0,8,5,0.0311155246607083,1,0.0,0
33.0,2.0,1,2.0,0,0.0483214990402813,1,0,1.0,15,5,0.0645481628599801,2,0.3153669724770642,0
32.0,2.0,1,2.0,0,0.0481335820995691,1,1,1.0,18,7,0.0307845084409136,3,0.0,0
44.0,1.0,1,1.0,0,0.0444692017556811,1,0,,4,6,0.1274412446209864,5,0.0,0
47.0,,1,,0,0.0535563281029784,0,0,1.0,7,8,0.1257861635220125,1,0.1146788990825688,0
41.0,4.0,1,0.0,0,0.0490328988872632,0,0,,6,6,0.0109235352532274,3,0.0,0
54.0,5.0,1,2.0,0,0.0457846203406665,0,0,1.0,8,8,0.1377027474346243,4,0.0,0
47.0,5.0,1,2.0,0,0.0508718003785184,1,0,0.0,7,5,0.320754716981132,1,0.4208715596330275,0
32.0,2.0,0,2.0,0,0.0797573186937088,0,0,1.0,28,8,0.0241641840450182,4,0.0,0
59.0,9.0,1,2.0,0,0.0444692017556811,0,1,1.0,29,7,0.1231380337636544,2,0.0,0
29.0,5.0,0,2.0,0,0.0756768365525294,0,0,1.0,2,2,0.0400529625951671,1,0.0,1
48.0,1.0,1,1.0,1,0.0442007489832351,0,0,1.0,20,8,0.0456802383316782,2,0.0,0
32.0,5.0,0,1.0,0,0.0475564086388102,1,0,1.0,18,5,0.1449851042701092,1,0.3061926605504587,1
46.0,2.0,1,1.0,0,0.0330331136494812,0,1,1.0,29,8,0.2396557431314134,2,0.0,0
31.0,3.0,0,0.0,0,0.040710862941437,0,0,,21,5,0.0916914928831512,3,0.0,0
53.0,3.0,1,1.0,0,0.0448047677212386,0,0,1.0,22,8,0.1734524991724594,2,0.0,1
34.0,5.0,0,2.0,0,0.1766956148239621,1,0,1.0,20,11,0.0410460112545514,5,0.0,0
48.0,1.0,0,,0,0.1128575455363015,1,0,,16,6,0.0221780867262495,1,0.0,0
32.0,5.0,1,1.0,0,0.0536905544892014,0,0,1.0,20,8,0.0519695465077788,4,0.0,0
31.0,2.0,1,1.0,0,0.062831371390988,1,0,1.0,12,8,0.0413770274743462,4,0.0,0
27.0,3.0,0,0.0,0,0.0420665494422893,1,0,1.0,15,5,0.0165508109897385,2,0.0,0
60.0,7.0,1,1.0,0,0.0391538368612501,1,0,1.0,11,5,0.145316120489904,1,0.4025229357798165,0
34.0,3.0,0,2.0,0,0.0580394894028268,1,0,,6,5,0.0436941410129096,1,0.0,0
52.0,4.0,1,1.0,0,0.0445900055032818,0,1,,6,6,0.0132406487917907,1,0.0,0
48.0,3.0,1,1.0,0,0.0600260399189272,1,1,1.0,15,5,0.3896060906984442,9,0.0,0
45.0,5.0,1,0.0,0,0.0401471121193004,0,0,,9,6,0.0731545845746441,2,0.0,0
54.0,5.0,1,1.0,0,0.0594220211809237,1,0,1.0,30,1,0.0254882489241972,1,0.0,0
52.0,1.0,1,1.0,0,0.0722809089810875,0,0,1.0,10,7,0.0728235683548493,1,0.0,0
47.0,6.0,1,2.0,0,0.050630192883317,1,0,1.0,29,7,0.0612380006620324,4,0.0,0
54.0,,1,1.0,0,0.0599991946416826,0,0,1.0,26,5,0.0311155246607083,2,0.0,0
34.0,3.0,1,1.0,0,0.1559979060683749,1,1,1.0,19,11,0.0152267461105594,1,0.0,0
39.0,5.0,0,2.0,0,0.0584690138387404,0,0,1.0,18,8,0.063224097980801,10,0.0,0
46.0,5.0,1,1.0,0,0.0726298975852673,0,0,1.0,7,8,0.0350877192982456,2,0.0,0
26.0,0.0,0,1.0,0,0.0506570381605616,0,0,1.0,28,1,0.0695134061569016,1,0.0,0
37.0,5.0,0,1.0,0,0.0452879827116414,1,0,,19,5,0.058920887123469,8,0.0,0
47.0,3.0,1,1.0,0,0.0606166360183084,1,0,1.0,17,4,0.0777888116517709,2,0.0,0
35.0,5.0,1,1.0,0,0.0587911571656756,0,1,1.0,12,8,0.0579278384640847,6,0.0,0
57.0,0.0,1,0.0,0,0.0444692017556811,0,0,,9,6,0.1774246938099967,1,0.0,0
34.0,2.0,1,2.0,0,0.0667105139528328,1,0,1.0,18,5,0.1860311155246607,2,0.4094036697247706,0
47.0,5.0,1,1.0,0,0.0608313982362652,0,0,1.0,18,8,0.2293942403177755,4,0.0,1
27.0,5.0,1,1.0,0,0.0445631602260372,1,0,,15,5,0.0311155246607083,2,0.0,0
40.0,3.0,1,1.0,0,0.0332076079515711,1,1,1.0,16,7,0.3356504468718967,2,0.0,1
39.0,5.0,1,1.0,0,0.0578113045462477,0,0,1.0,5,2,0.071830519695465,1,0.2775229357798165,0
36.0,6.0,1,2.0,0,0.0445497375874149,0,0,0.0,30,10,0.0801059251903343,1,0.0,0
42.0,5.0,0,1.0,0,0.0444692017556811,0,0,1.0,21,8,0.21582257530619,2,0.0,0
,3.0,0,0.0,0,0.1602663051502664,1,0,,3,6,0.0916914928831512,1,0.0,0
34.0,2.0,1,2.0,0,0.046254412692447,1,0,,8,5,0.0201919894074809,1,0.0,0
34.0,3.0,1,1.0,0,0.0477845934953893,1,1,,26,5,0.0625620655412115,5,0.0,0
49.0,1.0,1,1.0,0,0.0594220211809237,0,0,1.0,17,11,0.0923535253227408,1,0.0,0
57.0,3.0,1,0.0,0,0.0658380424423833,0,1,,20,6,0.0244952002648129,4,0.0,0
59.0,10.0,1,,0,0.0444692017556811,0,0,,8,5,0.1393578285335981,6,0.0,0
57.0,7.0,1,2.0,0,0.0450866431323069,0,0,1.0,7,8,0.0774577954319761,2,0.0,0
34.0,3.0,1,1.0,0,0.0608582435135098,1,0,1.0,6,5,0.058920887123469,1,0.1043577981651376,0
61.0,2.0,1,1.0,0,0.057690500798647,0,0,1.0,18,8,0.3290301224760013,6,0.0,1
35.0,3.0,1,1.0,0,0.0444692017556811,1,0,,8,5,0.1565706719629261,1,0.0,0
42.0,2.0,1,2.0,0,0.0514489738392773,0,0,1.0,4,11,0.0509764978483945,1,0.0,0
57.0,1.0,1,2.0,0,0.0446034281419041,0,0,0.0,8,7,0.1046011254551473,3,0.0,0
42.0,3.0,1,1.0,0,0.073421833263983,1,0,1.0,13,5,0.0479973518702416,1,0.4185779816513761,0
53.0,10.0,1,1.0,0,0.1262801841586019,1,1,1.0,14,5,0.1343925852366766,5,0.0,0
63.0,10.0,1,2.0,0,0.046254412692447,1,0,1.0,13,2,0.033101621979477,2,0.0,0
47.0,4.0,1,1.0,0,0.0595159796512798,0,0,,20,6,0.1489572989076464,6,0.0,0
54.0,1.0,1,1.0,0,0.0456503939544435,1,0,,13,5,0.0615690168818272,1,0.0,0
45.0,7.0,1,1.0,0,0.0444692017556811,0,0,1.0,19,8,0.0466732869910625,10,0.0,0
28.0,2.0,0,2.0,0,0.0400665762875666,1,0,0.0,2,2,0.1039390930155577,2,0.0,0
58.0,0.0,1,1.0,0,0.0526570113152843,1,0,0.0,29,7,0.0801059251903343,2,0.0,0
48.0,2.0,0,2.0,0,0.0500261741453134,0,0,1.0,21,7,0.2505792783846408,2,0.0,0
35.0,2.0,1,2.0,0,0.0444692017556811,1,0,0.0,29,10,0.0552797087057265,1,0.0,1
37.0,4.0,1,2.0,0,0.0444692017556811,0,0,,6,6,0.046011254551473,1,0.0,0
37.0,3.0,1,1.0,0,0.0536637092119568,1,0,,6,6,0.3190996358821582,1,0.0,0
37.0,2.0,1,0.0,0,0.3512570301069784,0,0,1.0,2,7,0.0496524329692154,1,0.4461009174311927,0
25.0,1.0,0,1.0,0,0.0397444329606314,0,0,1.0,15,7,0.0801059251903343,1,0.0,0
58.0,3.0,1,1.0,0,0.0525496302063059,1,0,1.0,13,5,0.0652101952995696,1,0.0,0
52.0,2.0,1,1.0,0,0.0365766902457685,1,0,1.0,22,7,0.0254882489241972,4,0.0,0
,8.0,0,1.0,0,0.0485228386196158,0,0,1.0,16,7,0.0665342601787487,1,0.0,1
59.0,3.0,1,1.0,0,0.1157971033945853,1,0,1.0,5,5,0.0648791790797749,3,0.0,0
41.0,5.0,1,1.0,0,0.0453282506275083,1,1,,8,5,0.0681893412777226,2,0.0,0
34.0,5.0,0,2.0,0,0.0529523093649749,0,0,1.0,22,8,0.0698444223766964,10,0.0,0
35.0,5.0,0,1.0,0,0.1213943437000845,1,0,1.0,4,5,0.0529625951671631,2,0.1926605504587156,0
41.0,5.0,1,1.0,0,0.056576421792996,0,0,,16,6,0.0102615028136378,6,0.0,0
28.0,3.0,0,1.0,0,0.1291257835465295,1,0,,28,5,0.2022509102946044,1,0.0,0
53.0,2.0,1,1.0,0,0.0459725372813787,0,1,1.0,11,8,0.0801059251903343,3,0.0,0
35.0,1.0,1,1.0,0,0.0444692017556811,0,1,0.0,9,7,0.0125786163522012,1,0.0,0
33.0,7.0,0,2.0,0,0.0528046603401296,0,0,1.0,8,7,0.070506454816286,1,0.0,0
37.0,5.0,0,1.0,0,0.0503080495563817,1,0,,26,5,0.0681893412777226,1,0.0,0
32.0,5.0,1,1.0,0,0.05496570515832,1,0,,26,5,0.0370738166170142,4,0.0,0
32.0,3.0,1,1.0,0,0.0508852230171407,1,0,,3,6,0.0648791790797749,1,0.0,0
54.0,1.0,1,,0,0.1500248318814512,1,0,,15,5,0.0466732869910625,4,0.0,0
44.0,3.0,1,1.0,0,0.0701064415242748,1,0,,5,6,0.0122476001324064,1,0.0,0
36.0,5.0,1,2.0,0,0.0602273794982617,1,0,1.0,18,11,0.0622310493214167,2,0.0,0
56.0,7.0,1,1.0,0,0.0615159528060026,1,0,1.0,17,11,0.0251572327044025,2,0.1903669724770642,0
30.0,2.0,0,2.0,0,0.0447108092508825,0,0,,20,5,0.038728897715988,11,0.0,0
36.0,3.0,1,1.0,0,0.0463617938014254,1,0,,23,5,0.0337636544190665,3,0.0,0
43.0,2.0,1,2.0,0,0.08320693681964,0,0,1.0,20,11,0.074809665673618,1,0.0,0
40.0,5.0,1,1.0,0,0.0809116656152266,1,0,,29,5,0.0400529625951671,2,0.0,0
32.0,5.0,0,2.0,0,0.0592341042402115,1,1,1.0,11,8,0.0208540218470705,1,0.0,0
34.0,3.0,1,1.0,0,0.0513952832847881,1,1,,2,6,0.0072823568354849,1,0.0,0
37.0,1.0,1,1.0,0,0.0444826243943034,0,0,,15,5,0.129427341939755,2,0.0,0
28.0,7.0,0,1.0,0,0.0548717466879639,0,0,1.0,29,1,0.1982787156570672,2,0.0,0
35.0,,1,0.0,0,0.0529791546422195,0,0,1.0,7,7,0.0599139357828533,2,0.0,0
53.0,3.0,0,1.0,0,0.1211795814821277,0,0,1.0,28,1,0.0936775902019198,2,0.0,0
60.0,7.0,1,,0,0.0590730325767439,1,0,1.0,26,5,0.0479973518702416,1,0.0,0
40.0,6.0,1,1.0,0,0.0650326841250453,1,1,1.0,18,11,0.0559417411453161,7,0.0,0
57.0,10.0,1,0.0,0,0.0454758996523536,0,0,1.0,28,8,0.0377358490566037,2,0.0,0
29.0,5.0,0,1.0,0,0.045851733533778,0,0,,19,5,0.1026150281363786,1,0.0,0
44.0,3.0,1,0.0,0,0.0462678353310693,1,0,1.0,7,5,0.1238000662032439,1,0.0,0
41.0,7.0,0,1.0,0,0.0545093354451618,0,0,0.0,21,11,0.0297914597815292,7,0.1502293577981651,0
47.0,5.0,1,1.0,0,0.0711802526140588,1,1,1.0,25,8,0.034425686858656,4,0.0,0
43.0,5.0,1,2.0,0,0.0470463483711628,0,0,1.0,5,8,0.0658722277391592,2,0.0,0
37.0,5.0,0,1.0,0,0.0480530462678353,0,0,1.0,13,5,0.038728897715988,1,0.0,0
34.0,5.0,0,2.0,0,0.0523348679883491,1,0,,16,5,0.1605428666004634,2,0.0,0
30.0,3.0,0,1.0,0,0.0531670715829317,1,1,,8,5,0.0936775902019198,1,0.0,0
57.0,6.0,1,1.0,1,0.0448047677212386,1,0,1.0,11,5,0.2144985104270109,1,0.4254587155963302,0
26.0,7.0,0,1.0,0,0.0457577750634219,1,0,1.0,13,5,0.2012578616352201,2,0.4002293577981651,0
34.0,2.0,1,2.0,0,0.0594488664581683,1,0,1.0,25,7,0.0162197947699437,5,0.0,0
46.0,5.0,1,1.0,0,0.0432611642796741,0,1,0.0,17,10,0.0880503144654088,1,0.0,1
38.0,6.0,1,2.0,0,0.0467510503214722,1,0,1.0,18,5,0.1449851042701092,1,0.0,1
37.0,5.0,0,1.0,0,0.093663172306412,0,0,1.0,12,8,0.2184707050645481,3,0.0,1
28.0,2.0,0,2.0,0,0.076415081676756,0,0,1.0,14,9,0.1290963257199602,2,0.0,0
